id,label,subPropertyOf,equivalentProperty,subproperties,domainIncludes,rangeIncludes,inverseOf,supersedes,supersededBy,isPartOf
https://schema.org/globalLocationNumber,globalLocationNumber,https://schema.org/identifier,,,"https://schema.org/Organization, https://schema.org/Person, https://schema.org/Place",https://schema.org/Text,,,,
https://schema.org/governmentBenefitsInfo,governmentBenefitsInfo,,,,https://schema.org/SpecialAnnouncement,https://schema.org/GovernmentService,,,,https://pending.schema.org
https://schema.org/gracePeriod,gracePeriod,,,,https://schema.org/LoanOrCredit,https://schema.org/Duration,,,,https://pending.schema.org
https://schema.org/grantee,grantee,,,,https://schema.org/DigitalDocumentPermission,"https://schema.org/Audience, https://schema.org/ContactPoint, https://schema.org/Organization, https://schema.org/Person",,,,
https://schema.org/greater,greater,,,,https://schema.org/QualitativeValue,https://schema.org/QualitativeValue,,,,
https://schema.org/greaterOrEqual,greaterOrEqual,,,,https://schema.org/QualitativeValue,https://schema.org/QualitativeValue,,,,
https://schema.org/gtin,gtin,https://schema.org/identifier,,"https://schema.org/gtin12, https://schema.org/gtin13, https://schema.org/gtin14, https://schema.org/gtin8","https://schema.org/Demand, https://schema.org/Offer, https://schema.org/Product","https://schema.org/Text, https://schema.org/URL",,,,https://pending.schema.org
https://schema.org/gtin12,gtin12,"https://schema.org/gtin, https://schema.org/identifier",,,"https://schema.org/Demand, https://schema.org/Offer, https://schema.org/Product",https://schema.org/Text,,,,
https://schema.org/gtin13,gtin13,"https://schema.org/gtin, https://schema.org/identifier",,,"https://schema.org/Demand, https://schema.org/Offer, https://schema.org/Product",https://schema.org/Text,,,,
https://schema.org/gtin14,gtin14,"https://schema.org/gtin, https://schema.org/identifier",,,"https://schema.org/Demand, https://schema.org/Offer, https://schema.org/Product",https://schema.org/Text,,,,
https://schema.org/gtin8,gtin8,"https://schema.org/gtin, https://schema.org/identifier",,,"https://schema.org/Demand, https://schema.org/Offer, https://schema.org/Product",https://schema.org/Text,,,,
https://schema.org/guideline,guideline,,,,https://schema.org/MedicalEntity,https://schema.org/MedicalGuideline,,,,
https://schema.org/guidelineDate,guidelineDate,,,,https://schema.org/MedicalGuideline,https://schema.org/Date,,,,
https://schema.org/guidelineSubject,guidelineSubject,,,,https://schema.org/MedicalGuideline,https://schema.org/MedicalEntity,,,,
https://schema.org/handlingTime,handlingTime,,,,https://schema.org/ShippingDeliveryTime,https://schema.org/QuantitativeValue,,,,https://pending.schema.org
https://schema.org/hasAdultConsideration,hasAdultConsideration,,,,"https://schema.org/Offer, https://schema.org/Product",https://schema.org/AdultOrientedEnumeration,,,,https://pending.schema.org
https://schema.org/hasBioChemEntityPart,hasBioChemEntityPart,,,,https://schema.org/BioChemEntity,https://schema.org/BioChemEntity,https://schema.org/isPartOfBioChemEntity,,,https://pending.schema.org
https://schema.org/hasBioPolymerSequence,hasBioPolymerSequence,https://schema.org/hasRepresentation,,,"https://schema.org/Gene, https://schema.org/Protein",https://schema.org/Text,,,,https://pending.schema.org
https://schema.org/hasBroadcastChannel,hasBroadcastChannel,,,,https://schema.org/BroadcastService,https://schema.org/BroadcastChannel,https://schema.org/providesBroadcastService,,,
https://schema.org/hasCategoryCode,hasCategoryCode,https://schema.org/hasDefinedTerm,,,https://schema.org/CategoryCodeSet,https://schema.org/CategoryCode,,,,https://pending.schema.org
https://schema.org/hasCertification,hasCertification,,,,"https://schema.org/Organization, https://schema.org/Person, https://schema.org/Place, https://schema.org/Product, https://schema.org/Service",https://schema.org/Certification,,,,
https://schema.org/hasCourse,hasCourse,,,,https://schema.org/EducationalOccupationalProgram,https://schema.org/Course,,,,https://pending.schema.org
https://schema.org/hasCourseInstance,hasCourseInstance,,,,https://schema.org/Course,https://schema.org/CourseInstance,,,,
https://schema.org/hasCredential,hasCredential,,,,"https://schema.org/Organization, https://schema.org/Person",https://schema.org/EducationalOccupationalCredential,,,,https://pending.schema.org
https://schema.org/hasDefinedTerm,hasDefinedTerm,,,https://schema.org/hasCategoryCode,"https://schema.org/DefinedTermSet, https://schema.org/Taxon",https://schema.org/DefinedTerm,,,,https://pending.schema.org
https://schema.org/hasDeliveryMethod,hasDeliveryMethod,,,,"https://schema.org/DeliveryEvent, https://schema.org/ParcelDelivery",https://schema.org/DeliveryMethod,,,,
https://schema.org/hasDigitalDocumentPermission,hasDigitalDocumentPermission,,,,https://schema.org/DigitalDocument,https://schema.org/DigitalDocumentPermission,,,,
https://schema.org/hasDriveThroughService,hasDriveThroughService,,,,https://schema.org/Place,https://schema.org/Boolean,,,,https://pending.schema.org
https://schema.org/hasEnergyConsumptionDetails,hasEnergyConsumptionDetails,,,,https://schema.org/Product,https://schema.org/EnergyConsumptionDetails,,,,https://pending.schema.org
https://schema.org/hasEnergyEfficiencyCategory,hasEnergyEfficiencyCategory,,,,https://schema.org/EnergyConsumptionDetails,https://schema.org/EnergyEfficiencyEnumeration,,,,https://pending.schema.org
https://schema.org/hasGS1DigitalLink,hasGS1DigitalLink,https://schema.org/identifier,,,"https://schema.org/Offer, https://schema.org/Organization, https://schema.org/Place, https://schema.org/Product",https://schema.org/URL,,,,https://pending.schema.org
https://schema.org/hasHealthAspect,hasHealthAspect,,,,https://schema.org/HealthTopicContent,https://schema.org/HealthAspectEnumeration,,,,https://pending.schema.org
https://schema.org/hasMap,hasMap,,,,https://schema.org/Place,"https://schema.org/Map, https://schema.org/URL",,"https://schema.org/maps, https://schema.org/map",,
https://schema.org/hasMeasurement,hasMeasurement,,,,"https://schema.org/Certification, https://schema.org/Offer, https://schema.org/Product, https://schema.org/SizeSpecification",https://schema.org/QuantitativeValue,,,,https://pending.schema.org
https://schema.org/hasMenu,hasMenu,,,,https://schema.org/FoodEstablishment,"https://schema.org/Menu, https://schema.org/Text, https://schema.org/URL",,https://schema.org/menu,,
https://schema.org/hasMenuItem,hasMenuItem,,,,"https://schema.org/Menu, https://schema.org/MenuSection",https://schema.org/MenuItem,,,,
https://schema.org/hasMenuSection,hasMenuSection,,,,"https://schema.org/Menu, https://schema.org/MenuSection",https://schema.org/MenuSection,,,,
https://schema.org/hasMerchantReturnPolicy,hasMerchantReturnPolicy,,,,"https://schema.org/Offer, https://schema.org/Organization, https://schema.org/Product",https://schema.org/MerchantReturnPolicy,,https://schema.org/hasProductReturnPolicy,,https://pending.schema.org
https://schema.org/hasMolecularFunction,hasMolecularFunction,,,,https://schema.org/BioChemEntity,"https://schema.org/DefinedTerm, https://schema.org/PropertyValue, https://schema.org/URL",,,,https://pending.schema.org
https://schema.org/hasOccupation,hasOccupation,,,,https://schema.org/Person,https://schema.org/Occupation,,,,
https://schema.org/hasOfferCatalog,hasOfferCatalog,,,,"https://schema.org/Organization, https://schema.org/Person, https://schema.org/Service",https://schema.org/OfferCatalog,,,,
https://schema.org/hasPOS,hasPOS,,,,"https://schema.org/Organization, https://schema.org/Person",https://schema.org/Place,,,,
https://schema.org/hasPart,hasPart,,,"https://schema.org/containsSeason, https://schema.org/episode, https://schema.org/season, https://schema.org/tocEntry",https://schema.org/CreativeWork,https://schema.org/CreativeWork,https://schema.org/isPartOf,,,
https://schema.org/hasRepresentation,hasRepresentation,,,"https://schema.org/hasBioPolymerSequence, https://schema.org/inChI, https://schema.org/inChIKey, https://schema.org/smiles",https://schema.org/BioChemEntity,"https://schema.org/PropertyValue, https://schema.org/Text, https://schema.org/URL",,,,https://pending.schema.org
https://schema.org/hasVariant,hasVariant,,,,https://schema.org/ProductGroup,https://schema.org/Product,https://schema.org/isVariantOf,,,https://pending.schema.org
https://schema.org/headline,headline,,,,https://schema.org/CreativeWork,https://schema.org/Text,,,,
https://schema.org/healthCondition,healthCondition,,,,"https://schema.org/MedicalStudy, https://schema.org/Patient, https://schema.org/PeopleAudience",https://schema.org/MedicalCondition,,,,
https://schema.org/healthPlanCoinsuranceOption,healthPlanCoinsuranceOption,,,,https://schema.org/HealthPlanCostSharingSpecification,https://schema.org/Text,,,,https://pending.schema.org
https://schema.org/healthPlanCoinsuranceRate,healthPlanCoinsuranceRate,,,,https://schema.org/HealthPlanCostSharingSpecification,https://schema.org/Number,,,,https://pending.schema.org
https://schema.org/healthPlanCopay,healthPlanCopay,,,,https://schema.org/HealthPlanCostSharingSpecification,https://schema.org/PriceSpecification,,,,https://pending.schema.org
https://schema.org/healthPlanCopayOption,healthPlanCopayOption,,,,https://schema.org/HealthPlanCostSharingSpecification,https://schema.org/Text,,,,https://pending.schema.org
https://schema.org/healthPlanCostSharing,healthPlanCostSharing,,,,"https://schema.org/HealthPlanFormulary, https://schema.org/HealthPlanNetwork",https://schema.org/Boolean,,,,https://pending.schema.org
https://schema.org/healthPlanDrugOption,healthPlanDrugOption,,,,https://schema.org/HealthInsurancePlan,https://schema.org/Text,,,,https://pending.schema.org
https://schema.org/healthPlanDrugTier,healthPlanDrugTier,,,,"https://schema.org/HealthInsurancePlan, https://schema.org/HealthPlanFormulary",https://schema.org/Text,,,,https://pending.schema.org
https://schema.org/healthPlanId,healthPlanId,,,,https://schema.org/HealthInsurancePlan,https://schema.org/Text,,,,https://pending.schema.org
https://schema.org/healthPlanMarketingUrl,healthPlanMarketingUrl,,,,https://schema.org/HealthInsurancePlan,https://schema.org/URL,,,,https://pending.schema.org
https://schema.org/healthPlanNetworkId,healthPlanNetworkId,,,,"https://schema.org/HealthPlanNetwork, https://schema.org/MedicalOrganization",https://schema.org/Text,,,,https://pending.schema.org
https://schema.org/healthPlanNetworkTier,healthPlanNetworkTier,,,,https://schema.org/HealthPlanNetwork,https://schema.org/Text,,,,https://pending.schema.org
https://schema.org/healthPlanPharmacyCategory,healthPlanPharmacyCategory,,,,https://schema.org/HealthPlanCostSharingSpecification,https://schema.org/Text,,,,https://pending.schema.org
https://schema.org/healthcareReportingData,healthcareReportingData,,,,https://schema.org/Hospital,"https://schema.org/CDCPMDRecord, https://schema.org/Dataset",,,,https://pending.schema.org
https://schema.org/height,height,,,,"https://schema.org/MediaObject, https://schema.org/OfferShippingDetails, https://schema.org/Person, https://schema.org/Product, https://schema.org/VisualArtwork","https://schema.org/Distance, https://schema.org/QuantitativeValue",,,,
https://schema.org/highPrice,highPrice,,,,https://schema.org/AggregateOffer,"https://schema.org/Number, https://schema.org/Text",,,,
https://schema.org/hiringOrganization,hiringOrganization,,,,https://schema.org/JobPosting,"https://schema.org/Organization, https://schema.org/Person",,,,
https://schema.org/holdingArchive,holdingArchive,,,,https://schema.org/ArchiveComponent,https://schema.org/ArchiveOrganization,https://schema.org/archiveHeld,,,https://pending.schema.org
https://schema.org/homeLocation,homeLocation,https://schema.org/location,,,https://schema.org/Person,"https://schema.org/ContactPoint, https://schema.org/Place",,,,
https://schema.org/homeTeam,homeTeam,https://schema.org/competitor,,,https://schema.org/SportsEvent,"https://schema.org/Person, https://schema.org/SportsTeam",,,,
https://schema.org/honorificPrefix,honorificPrefix,,,,https://schema.org/Person,https://schema.org/Text,,,,
https://schema.org/honorificSuffix,honorificSuffix,,,,https://schema.org/Person,https://schema.org/Text,,,,
https://schema.org/hospitalAffiliation,hospitalAffiliation,,,,https://schema.org/Physician,https://schema.org/Hospital,,,,
https://schema.org/hostingOrganization,hostingOrganization,,,,https://schema.org/ProgramMembership,https://schema.org/Organization,,,,
https://schema.org/hoursAvailable,hoursAvailable,,,,"https://schema.org/ContactPoint, https://schema.org/LocationFeatureSpecification, https://schema.org/Service",https://schema.org/OpeningHoursSpecification,,,,
https://schema.org/howPerformed,howPerformed,,,,https://schema.org/MedicalProcedure,https://schema.org/Text,,,,
https://schema.org/httpMethod,httpMethod,,,,https://schema.org/EntryPoint,https://schema.org/Text,,,,
https://schema.org/iataCode,iataCode,,,,"https://schema.org/Airline, https://schema.org/Airport",https://schema.org/Text,,,,
https://schema.org/icaoCode,icaoCode,,,,https://schema.org/Airport,https://schema.org/Text,,,,
https://schema.org/identifier,identifier,,http://purl.org/dc/terms/identifier,"https://schema.org/accountId, https://schema.org/asin, https://schema.org/callSign, https://schema.org/confirmationNumber, https://schema.org/duns, https://schema.org/editEIDR, https://schema.org/flightNumber, https://schema.org/globalLocationNumber, https://schema.org/gtin, https://schema.org/gtin12, https://schema.org/gtin13, https://schema.org/gtin14, https://schema.org/gtin8, https://schema.org/hasGS1DigitalLink, https://schema.org/isbn, https://schema.org/issn, https://schema.org/legislationIdentifier, https://schema.org/leiCode, https://schema.org/nsn, https://schema.org/orderNumber, https://schema.org/productID, https://schema.org/serialNumber, https://schema.org/sku, https://schema.org/taxID, https://schema.org/titleEIDR, https://schema.org/usNPI",https://schema.org/Thing,"https://schema.org/PropertyValue, https://schema.org/Text, https://schema.org/URL",,,,
